userid,num,,Bins,,Bins,Frequency
269471,480,,,,,
269470,480,,,,,
269469,480,,,,,
269468,479,,,,,
269467,479,,,,,
269466,479,,,,,
269465,479,,,,,
269464,478,,,,,
269463,478,,,,,
269462,478,,,,,
269460,478,,,,,
269459,477,,,,,
269458,477,,,,,
269457,477,,,,,
269456,477,,,,,
269455,477,,,,,
269454,477,,,,,
269453,476,,,,,
269452,476,,,,,
269451,476,,,,,
269450,476,,,,,
269449,476,,,,,
269448,476,,,,,
269447,476,,,,,
269446,476,,,,,
269445,476,,,,,
269444,476,,,,,
269443,476,,,,,
269442,475,,,,,
269441,475,,,,,
269440,475,,,,,
269439,475,,,,,
269438,475,,,,,
269436,474,,,,,
269435,474,,,,,
269434,474,,,,,
269433,474,,,,,
269432,474,,,,,
269431,474,,,,,
269430,474,,,,,
269429,474,,,,,
269428,473,,,,,
269427,473,,,,,
269426,473,,,,,
269425,473,,,,,
269424,473,,,,,
269423,473,,,,,
269422,473,,,,,
269421,472,,,,,
269420,472,,,,,
269419,472,,,,,
269418,472,,,,,
269417,472,,,,,
269416,472,,,,,
269415,472,,,,,
269414,472,,,,,
269413,472,,,,,
269412,472,,,,,
269411,472,,,,,
269410,472,,,,,
269409,471,,,,,
269408,471,,,,,
269407,471,,,,,
269406,471,,,,,
269405,471,,,,,
269404,471,,,,,
269403,471,,,,,
269402,471,,,,,
269401,471,,,,,
269400,470,,,,,
269399,470,,,,,
269398,470,,,,,
269397,470,,,,,
269396,470,,,,,
269395,470,,,,,
269394,470,,,,,
269393,469,,,,,
269392,469,,,,,
269391,469,,,,,
269390,469,,,,,
269389,469,,,,,
269388,469,,,,,
269387,469,,,,,
269386,469,,,,,
269385,469,,,,,
269384,469,,,,,
269383,469,,,,,
269382,468,,,,,
269381,468,,,,,
269380,468,,,,,
269379,468,,,,,
269378,468,,,,,
269377,468,,,,,
269376,468,,,,,
269375,468,,,,,
269374,468,,,,,
269373,467,,,,,
269372,467,,,,,
269371,467,,,,,
269370,467,,,,,
269369,467,,,,,
269368,467,,,,,
269367,466,,,,,
269366,466,,,,,
269365,466,,,,,
269364,466,,,,,
269363,466,,,,,
269362,466,,,,,
269361,466,,,,,
269360,466,,,,,
269359,466,,,,,
269358,466,,,,,
269357,466,,,,,
269356,466,,,,,
269355,466,,,,,
269354,466,,,,,
269353,466,,,,,
269352,465,,,,,
269351,465,,,,,
269350,465,,,,,
269349,465,,,,,
269348,465,,,,,
269347,465,,,,,
269346,465,,,,,
269345,465,,,,,
269344,465,,,,,
269343,465,,,,,
269342,465,,,,,
269341,464,,,,,
269340,464,,,,,
269339,464,,,,,
269338,464,,,,,
269337,464,,,,,
269336,464,,,,,
269335,464,,,,,
269334,464,,,,,
269333,464,,,,,
269332,464,,,,,
269331,464,,,,,
269330,464,,,,,
269329,464,,,,,
269328,464,,,,,
269327,464,,,,,
269326,464,,,,,
269325,464,,,,,
269324,463,,,,,
269323,463,,,,,
269322,463,,,,,
269321,463,,,,,
269320,463,,,,,
269319,463,,,,,
269318,463,,,,,
269317,463,,,,,
269316,462,,,,,
269315,462,,,,,
269314,462,,,,,
269313,462,,,,,
269312,462,,,,,
269311,462,,,,,
269310,462,,,,,
269309,462,,,,,
269308,462,,,,,
269307,462,,,,,
269305,461,,,,,
269304,461,,,,,
269303,461,,,,,
269301,461,,,,,
269300,461,,,,,
269299,461,,,,,
269298,461,,,,,
269297,460,,,,,
269296,460,,,,,
269295,460,,,,,
269294,460,,,,,
269293,460,,,,,
269292,460,,,,,
269291,460,,,,,
269290,460,,,,,
269289,460,,,,,
269288,460,,,,,
269286,459,,,,,
269285,459,,,,,
269284,459,,,,,
269283,459,,,,,
269282,459,,,,,
269281,459,,,,,
269280,459,,,,,
269279,459,,,,,
269278,459,,,,,
269277,459,,,,,
269276,459,,,,,
269275,459,,,,,
269274,458,,,,,
269273,458,,,,,
269272,458,,,,,
269271,458,,,,,
269270,458,,,,,
269269,458,,,,,
269268,458,,,,,
269267,458,,,,,
269265,458,,,,,
269264,458,,,,,
269263,458,,,,,
269262,457,,,,,
269261,457,,,,,
269260,457,,,,,
269259,457,,,,,
269258,457,,,,,
269257,457,,,,,
269256,457,,,,,
269255,457,,,,,
269254,457,,,,,
269253,457,,,,,
269252,457,,,,,
269251,457,,,,,
269250,457,,,,,
269249,457,,,,,
269248,457,,,,,
269247,456,,,,,
269246,456,,,,,
269245,456,,,,,
269244,456,,,,,
269243,456,,,,,
269242,456,,,,,
269241,456,,,,,
269240,456,,,,,
269239,455,,,,,
269238,455,,,,,
269237,455,,,,,
269236,455,,,,,
269235,454,,,,,
269234,454,,,,,
269233,454,,,,,
269232,454,,,,,
269231,454,,,,,
269230,454,,,,,
269229,454,,,,,
269228,454,,,,,
269227,454,,,,,
269226,454,,,,,
269225,454,,,,,
269224,454,,,,,
269223,453,,,,,
269222,453,,,,,
269221,453,,,,,
269220,453,,,,,
269219,453,,,,,
269218,453,,,,,
269216,453,,,,,
269215,453,,,,,
269214,453,,,,,
269213,453,,,,,
269212,453,,,,,
269211,452,,,,,
269210,452,,,,,
269209,452,,,,,
269208,452,,,,,
269207,452,,,,,
269206,452,,,,,
269205,452,,,,,
269204,452,,,,,
269203,452,,,,,
269202,452,,,,,
269201,452,,,,,
269200,452,,,,,
269199,452,,,,,
269198,452,,,,,
269197,452,,,,,
269196,452,,,,,
269195,452,,,,,
269194,452,,,,,
269193,452,,,,,
269192,452,,,,,
269191,451,,,,,
269190,451,,,,,
269189,451,,,,,
269188,451,,,,,
269187,451,,,,,
269186,451,,,,,
269185,451,,,,,
269184,451,,,,,
269183,451,,,,,
269182,451,,,,,
269181,451,,,,,
269180,451,,,,,
269179,451,,,,,
269178,450,,,,,
269177,450,,,,,
269176,450,,,,,
269175,450,,,,,
269174,450,,,,,
269173,450,,,,,
269172,450,,,,,
269171,450,,,,,
269170,450,,,,,
269169,450,,,,,
269168,450,,,,,
269167,450,,,,,
269166,449,,,,,
269165,449,,,,,
269164,449,,,,,
269163,449,,,,,
269162,449,,,,,
269161,449,,,,,
269160,449,,,,,
269159,449,,,,,
269158,449,,,,,
269157,449,,,,,
269156,449,,,,,
269155,449,,,,,
269154,449,,,,,
269153,448,,,,,
269152,448,,,,,
269151,448,,,,,
269150,448,,,,,
269149,448,,,,,
269148,448,,,,,
269147,448,,,,,
269146,448,,,,,
269145,448,,,,,
269144,447,,,,,
269143,447,,,,,
269142,447,,,,,
269141,447,,,,,
269140,447,,,,,
269139,447,,,,,
269138,447,,,,,
269137,446,,,,,
269136,446,,,,,
269135,446,,,,,
269134,446,,,,,
269133,446,,,,,
269132,446,,,,,
269131,446,,,,,
269130,446,,,,,
269129,446,,,,,
269128,446,,,,,
269127,446,,,,,
269126,446,,,,,
269125,446,,,,,
269124,446,,,,,
269123,445,,,,,
269122,445,,,,,
269121,445,,,,,
269120,445,,,,,
269119,445,,,,,
269118,445,,,,,
269117,445,,,,,
269116,445,,,,,
269115,445,,,,,
269114,445,,,,,
269113,445,,,,,
269112,444,,,,,
269110,444,,,,,
269109,444,,,,,
269108,444,,,,,
269107,444,,,,,
269106,444,,,,,
269105,444,,,,,
269104,444,,,,,
269103,444,,,,,
269102,444,,,,,
269101,444,,,,,
269100,444,,,,,
269099,444,,,,,
269098,444,,,,,
269097,443,,,,,
269096,443,,,,,
269095,443,,,,,
269094,443,,,,,
269093,443,,,,,
269092,443,,,,,
269091,443,,,,,
269089,443,,,,,
269088,443,,,,,
269087,443,,,,,
269086,443,,,,,
269085,443,,,,,
269084,443,,,,,
269083,442,,,,,
269082,442,,,,,
269081,442,,,,,
269080,442,,,,,
269079,442,,,,,
269078,442,,,,,
269077,442,,,,,
269076,442,,,,,
269075,442,,,,,
269074,442,,,,,
269073,442,,,,,
269072,442,,,,,
269071,442,,,,,
269070,442,,,,,
269069,442,,,,,
269068,442,,,,,
269067,441,,,,,
269066,441,,,,,
269065,441,,,,,
269064,441,,,,,
269063,441,,,,,
269062,441,,,,,
269061,441,,,,,
269060,441,,,,,
269059,441,,,,,
269058,441,,,,,
269057,440,,,,,
269056,440,,,,,
269055,440,,,,,
269054,440,,,,,
269053,440,,,,,
269052,440,,,,,
269051,440,,,,,
269050,440,,,,,
269049,440,,,,,
269048,440,,,,,
269047,440,,,,,
269046,440,,,,,
269045,440,,,,,
269044,440,,,,,
269043,439,,,,,
269042,439,,,,,
269041,439,,,,,
269040,439,,,,,
269039,439,,,,,
269038,439,,,,,
269037,439,,,,,
269036,439,,,,,
269035,438,,,,,
269034,438,,,,,
269033,438,,,,,
269032,438,,,,,
269031,438,,,,,
269030,438,,,,,
269029,438,,,,,
269028,437,,,,,
269027,437,,,,,
269026,437,,,,,
269025,437,,,,,
269024,437,,,,,
269023,437,,,,,
269022,437,,,,,
269021,437,,,,,
269020,437,,,,,
269019,436,,,,,
269018,436,,,,,
269017,436,,,,,
269016,436,,,,,
269015,436,,,,,
269014,436,,,,,
269013,436,,,,,
269012,436,,,,,
269011,436,,,,,
269010,436,,,,,
269009,436,,,,,
269008,435,,,,,
269007,435,,,,,
269006,435,,,,,
269004,435,,,,,
269003,435,,,,,
269002,435,,,,,
269001,434,,,,,
268999,434,,,,,
268998,434,,,,,
268997,434,,,,,
268996,434,,,,,
268995,434,,,,,
268993,434,,,,,
268992,434,,,,,
268991,434,,,,,
268990,434,,,,,
268989,434,,,,,
268988,433,,,,,
268987,433,,,,,
268986,433,,,,,
268985,433,,,,,
268984,433,,,,,
268983,433,,,,,
268982,433,,,,,
268981,433,,,,,
268980,433,,,,,
268979,433,,,,,
268978,433,,,,,
268977,432,,,,,
268976,432,,,,,
268975,432,,,,,
268974,432,,,,,
268973,432,,,,,
268972,432,,,,,
268971,432,,,,,
268970,431,,,,,
268969,431,,,,,
268968,431,,,,,
268967,431,,,,,
268966,431,,,,,
268965,431,,,,,
268964,431,,,,,
268963,431,,,,,
268962,431,,,,,
268961,431,,,,,
268960,431,,,,,
268959,431,,,,,
268958,431,,,,,
268957,431,,,,,
268956,431,,,,,
268955,431,,,,,
268954,431,,,,,
268953,431,,,,,
268952,430,,,,,
268951,430,,,,,
268950,430,,,,,
268949,430,,,,,
268948,430,,,,,
268947,430,,,,,
268946,430,,,,,
268945,430,,,,,
268944,430,,,,,
268943,430,,,,,
268942,430,,,,,
268941,430,,,,,
268940,430,,,,,
268939,430,,,,,
268938,430,,,,,
268937,429,,,,,
268936,429,,,,,
268935,429,,,,,
268934,429,,,,,
268933,429,,,,,
268932,429,,,,,
268931,429,,,,,
268930,429,,,,,
268929,429,,,,,
268928,429,,,,,
268927,429,,,,,
268926,429,,,,,
268925,429,,,,,
268924,429,,,,,
268923,429,,,,,
268922,429,,,,,
268921,429,,,,,
268920,428,,,,,
268918,428,,,,,
268917,428,,,,,
268916,428,,,,,
268915,428,,,,,
268914,428,,,,,
268913,428,,,,,
268912,428,,,,,
268911,428,,,,,
268910,428,,,,,
268909,428,,,,,
268908,428,,,,,
268907,427,,,,,
268906,427,,,,,
268905,427,,,,,
268904,427,,,,,
268903,427,,,,,
268902,427,,,,,
268901,427,,,,,
268900,427,,,,,
268899,427,,,,,
268898,427,,,,,
268897,427,,,,,
268896,427,,,,,
268895,427,,,,,
268894,427,,,,,
268893,426,,,,,
268892,426,,,,,
268891,426,,,,,
268890,426,,,,,
268889,426,,,,,
268888,426,,,,,
268887,426,,,,,
268886,426,,,,,
268885,426,,,,,
268884,426,,,,,
268883,426,,,,,
268882,426,,,,,
268881,426,,,,,
268880,426,,,,,
268879,426,,,,,
268878,426,,,,,
268877,426,,,,,
268876,425,,,,,
268875,425,,,,,
268874,425,,,,,
268873,425,,,,,
268872,425,,,,,
268871,425,,,,,
268870,425,,,,,
268869,425,,,,,
268868,425,,,,,
268867,425,,,,,
268866,425,,,,,
268865,425,,,,,
268864,425,,,,,
268863,425,,,,,
268862,425,,,,,
268861,425,,,,,
268860,425,,,,,
268859,425,,,,,
268858,425,,,,,
268857,424,,,,,
268856,424,,,,,
268855,424,,,,,
268854,424,,,,,
268853,424,,,,,
268852,424,,,,,
268851,424,,,,,
268850,424,,,,,
268849,424,,,,,
268848,424,,,,,
268847,424,,,,,
268846,424,,,,,
268845,424,,,,,
268844,424,,,,,
268842,424,,,,,
268841,423,,,,,
268840,423,,,,,
268839,423,,,,,
268838,423,,,,,
268837,423,,,,,
268836,423,,,,,
268835,423,,,,,
268834,423,,,,,
268833,423,,,,,
268832,423,,,,,
268831,423,,,,,
268830,423,,,,,
268829,423,,,,,
268828,423,,,,,
268827,423,,,,,
268826,422,,,,,
268825,422,,,,,
268824,422,,,,,
268823,422,,,,,
268821,422,,,,,
268820,422,,,,,
268819,422,,,,,
268818,422,,,,,
268817,422,,,,,
268816,421,,,,,
268815,421,,,,,
268814,421,,,,,
268813,421,,,,,
268812,421,,,,,
268811,421,,,,,
268810,421,,,,,
268809,421,,,,,
268808,421,,,,,
268807,421,,,,,
268806,421,,,,,
268805,421,,,,,
268804,421,,,,,
268803,420,,,,,
268802,420,,,,,
268801,420,,,,,
268800,420,,,,,
268799,420,,,,,
268798,420,,,,,
268797,420,,,,,
268796,420,,,,,
268795,420,,,,,
268794,420,,,,,
268793,420,,,,,
268792,420,,,,,
268791,420,,,,,
268790,419,,,,,
268789,419,,,,,
268788,419,,,,,
268787,419,,,,,
268786,419,,,,,
268785,419,,,,,
268784,419,,,,,
268783,419,,,,,
268782,419,,,,,
268781,419,,,,,
268780,418,,,,,
268779,418,,,,,
268778,418,,,,,
268777,418,,,,,
268776,418,,,,,
268775,418,,,,,
268774,418,,,,,
268773,418,,,,,
268772,418,,,,,
268771,418,,,,,
268770,418,,,,,
268769,418,,,,,
268768,418,,,,,
268767,417,,,,,
268766,417,,,,,
268765,417,,,,,
268764,417,,,,,
268763,417,,,,,
268762,417,,,,,
268761,417,,,,,
268760,417,,,,,
268759,417,,,,,
268758,417,,,,,
268757,417,,,,,
268756,417,,,,,
268755,417,,,,,
268754,417,,,,,
268753,417,,,,,
268752,417,,,,,
268751,417,,,,,
268750,417,,,,,
268749,417,,,,,
268748,417,,,,,
268747,417,,,,,
268746,417,,,,,
268745,416,,,,,
268744,416,,,,,
268743,416,,,,,
268742,416,,,,,
268741,416,,,,,
268740,416,,,,,
268739,416,,,,,
268738,416,,,,,
268737,416,,,,,
268736,416,,,,,
268735,416,,,,,
268734,416,,,,,
268733,416,,,,,
268732,416,,,,,
268731,416,,,,,
268730,416,,,,,
268729,416,,,,,
268728,416,,,,,
268727,416,,,,,
268726,416,,,,,
268725,416,,,,,
268724,416,,,,,
268723,416,,,,,
268722,415,,,,,
268721,415,,,,,
268720,415,,,,,
268719,415,,,,,
268718,415,,,,,
268717,415,,,,,
268716,415,,,,,
268715,415,,,,,
268714,415,,,,,
268713,415,,,,,
268712,415,,,,,
268711,415,,,,,
268710,415,,,,,
268709,415,,,,,
268708,415,,,,,
268707,414,,,,,
268706,414,,,,,
268705,414,,,,,
268704,414,,,,,
268703,414,,,,,
268702,414,,,,,
268701,414,,,,,
268700,414,,,,,
268699,414,,,,,
268698,414,,,,,
268697,414,,,,,
268696,414,,,,,
268695,414,,,,,
268694,414,,,,,
268693,414,,,,,
268692,414,,,,,
268691,413,,,,,
268690,413,,,,,
268689,413,,,,,
268688,413,,,,,
268687,413,,,,,
268686,413,,,,,
268685,413,,,,,
268684,413,,,,,
268683,413,,,,,
268682,413,,,,,
268681,413,,,,,
268680,412,,,,,
268679,412,,,,,
268678,412,,,,,
268677,412,,,,,
268676,412,,,,,
268675,412,,,,,
268674,412,,,,,
268673,412,,,,,
268672,412,,,,,
268671,412,,,,,
268670,412,,,,,
268669,412,,,,,
268668,412,,,,,
268667,412,,,,,
268666,412,,,,,
268665,412,,,,,
268664,412,,,,,
268663,411,,,,,
268662,411,,,,,
268661,411,,,,,
268660,411,,,,,
268659,411,,,,,
268658,411,,,,,
268657,411,,,,,
268656,411,,,,,
268655,411,,,,,
268654,411,,,,,
268653,411,,,,,
268651,411,,,,,
268650,410,,,,,
268649,410,,,,,
268648,410,,,,,
268647,410,,,,,
268646,410,,,,,
268645,410,,,,,
268644,410,,,,,
268643,410,,,,,
268642,410,,,,,
268641,410,,,,,
268640,410,,,,,
268639,410,,,,,
268638,410,,,,,
268637,409,,,,,
268636,409,,,,,
268635,409,,,,,
268634,409,,,,,
268633,409,,,,,
268632,409,,,,,
268631,409,,,,,
268630,409,,,,,
268629,409,,,,,
268628,409,,,,,
268627,409,,,,,
268626,409,,,,,
268625,409,,,,,
268624,409,,,,,
268623,409,,,,,
268622,408,,,,,
268621,408,,,,,
268620,408,,,,,
268618,408,,,,,
268617,408,,,,,
268616,408,,,,,
268615,408,,,,,
268614,408,,,,,
268613,408,,,,,
268612,408,,,,,
268611,408,,,,,
268610,408,,,,,
268609,408,,,,,
268608,407,,,,,
268607,407,,,,,
268606,407,,,,,
268605,407,,,,,
268604,407,,,,,
268602,407,,,,,
268601,407,,,,,
268600,407,,,,,
268599,407,,,,,
268598,407,,,,,
268597,407,,,,,
268596,406,,,,,
268595,406,,,,,
268594,406,,,,,
268593,406,,,,,
268592,406,,,,,
268591,406,,,,,
268590,406,,,,,
268589,406,,,,,
268588,406,,,,,
268587,406,,,,,
268586,406,,,,,
268585,406,,,,,
268584,406,,,,,
268583,406,,,,,
268582,406,,,,,
268581,406,,,,,
268580,406,,,,,
268579,405,,,,,
268578,405,,,,,
268577,405,,,,,
268576,405,,,,,
268575,405,,,,,
268574,405,,,,,
268573,405,,,,,
268572,405,,,,,
268571,405,,,,,
268570,405,,,,,
268569,405,,,,,
268568,405,,,,,
268567,405,,,,,
268566,405,,,,,
268565,405,,,,,
268564,405,,,,,
268563,404,,,,,
268562,404,,,,,
268561,404,,,,,
268560,404,,,,,
268559,404,,,,,
268558,404,,,,,
268557,404,,,,,
268556,404,,,,,
268555,404,,,,,
268554,404,,,,,
268553,404,,,,,
268552,404,,,,,
268551,404,,,,,
268550,404,,,,,
268549,403,,,,,
268548,403,,,,,
268547,403,,,,,
268546,403,,,,,
268545,403,,,,,
268544,403,,,,,
268543,403,,,,,
268542,403,,,,,
268541,403,,,,,
268540,403,,,,,
268539,403,,,,,
268538,403,,,,,
268537,402,,,,,
268536,402,,,,,
268535,402,,,,,
268534,402,,,,,
268533,402,,,,,
268532,402,,,,,
268531,402,,,,,
268530,402,,,,,
268529,402,,,,,
268528,402,,,,,
268527,402,,,,,
268526,402,,,,,
268525,402,,,,,
268524,402,,,,,
268523,402,,,,,
268522,402,,,,,
268521,402,,,,,
268519,402,,,,,
268518,402,,,,,
268517,402,,,,,
268516,402,,,,,
268515,401,,,,,
268514,401,,,,,
268513,401,,,,,
268512,401,,,,,
268511,401,,,,,
268510,401,,,,,
268509,401,,,,,
268508,401,,,,,
268507,401,,,,,
268506,401,,,,,
268505,401,,,,,
268504,401,,,,,
268503,400,,,,,
268502,400,,,,,
268501,400,,,,,
268500,400,,,,,
268499,400,,,,,
268498,400,,,,,
268497,400,,,,,
268496,400,,,,,
268495,400,,,,,
268494,400,,,,,
268493,400,,,,,
268492,400,,,,,
268491,400,,,,,
268490,399,,,,,
268489,399,,,,,
268488,399,,,,,
268487,399,,,,,
268486,399,,,,,
268485,399,,,,,
268484,399,,,,,
268483,399,,,,,
268482,399,,,,,
268481,399,,,,,
268480,399,,,,,
268479,399,,,,,
268478,399,,,,,
268477,399,,,,,
268476,399,,,,,
268475,399,,,,,
268474,399,,,,,
268473,399,,,,,
268471,398,,,,,
268470,398,,,,,
268469,398,,,,,
268468,398,,,,,
268467,398,,,,,
268466,398,,,,,
268465,398,,,,,
268464,398,,,,,
268463,398,,,,,
268462,398,,,,,
268461,398,,,,,
268459,398,,,,,
268458,398,,,,,
268457,398,,,,,
268456,398,,,,,
268455,397,,,,,
268454,397,,,,,
268453,397,,,,,
268452,397,,,,,
268451,397,,,,,
268450,397,,,,,
268449,397,,,,,
268448,397,,,,,
268447,397,,,,,
268446,397,,,,,
268445,397,,,,,
268444,397,,,,,
268443,397,,,,,
268442,397,,,,,
268441,397,,,,,
268440,397,,,,,
268439,397,,,,,
268438,397,,,,,
268437,397,,,,,
268436,397,,,,,
268435,396,,,,,
268434,396,,,,,
268433,396,,,,,
268432,396,,,,,
268431,396,,,,,
268430,396,,,,,
268429,396,,,,,
268428,396,,,,,
268426,396,,,,,
268425,396,,,,,
268424,396,,,,,
268423,396,,,,,
268422,396,,,,,
268421,395,,,,,
268420,395,,,,,
268419,395,,,,,
268418,395,,,,,
268417,395,,,,,
268416,395,,,,,
268415,395,,,,,
268414,395,,,,,
268413,395,,,,,
268412,395,,,,,
268411,395,,,,,
268410,395,,,,,
268409,395,,,,,
268408,395,,,,,
268407,395,,,,,
268406,395,,,,,
268405,395,,,,,
268404,395,,,,,
268403,394,,,,,
268402,394,,,,,
268401,394,,,,,
268400,394,,,,,
268399,394,,,,,
268398,394,,,,,
268397,394,,,,,
268396,394,,,,,
268395,394,,,,,
268394,394,,,,,
268393,394,,,,,
268392,394,,,,,
268391,393,,,,,
268390,393,,,,,
268389,393,,,,,
268388,393,,,,,
268387,393,,,,,
268386,393,,,,,
268385,393,,,,,
268384,393,,,,,
268383,393,,,,,
268382,393,,,,,
268381,393,,,,,
268380,393,,,,,
268379,393,,,,,
268378,393,,,,,
268377,393,,,,,
268376,393,,,,,
268375,393,,,,,
268374,393,,,,,
268373,392,,,,,
268372,392,,,,,
268371,392,,,,,
268370,392,,,,,
268369,392,,,,,
268368,392,,,,,
268367,392,,,,,
268366,392,,,,,
268365,392,,,,,
268364,392,,,,,
268363,392,,,,,
268362,392,,,,,
268361,392,,,,,
268360,392,,,,,
268359,392,,,,,
268358,392,,,,,
268357,392,,,,,
268356,392,,,,,
268355,392,,,,,
268354,392,,,,,
268353,391,,,,,
268352,391,,,,,
268351,391,,,,,
268350,391,,,,,
268349,391,,,,,
268348,391,,,,,
268347,391,,,,,
268346,391,,,,,
268345,391,,,,,
268344,391,,,,,
268343,391,,,,,
268342,391,,,,,
268341,391,,,,,
268340,391,,,,,
268339,391,,,,,
268338,391,,,,,
268337,390,,,,,
268336,390,,,,,
268335,390,,,,,
268334,390,,,,,
268333,390,,,,,
268332,390,,,,,
268331,390,,,,,
268330,390,,,,,
268329,390,,,,,
268327,390,,,,,
268326,390,,,,,
268325,390,,,,,
268324,390,,,,,
268323,390,,,,,
268322,389,,,,,
268321,389,,,,,
268320,389,,,,,
268319,389,,,,,
268318,389,,,,,
268317,389,,,,,
268316,389,,,,,
268315,389,,,,,
268314,389,,,,,
268313,389,,,,,
268312,389,,,,,
268311,389,,,,,
268310,389,,,,,
268309,389,,,,,
268308,389,,,,,
268307,389,,,,,
268306,389,,,,,
268305,389,,,,,
268304,389,,,,,
268303,389,,,,,
268302,388,,,,,
268301,388,,,,,
268300,388,,,,,
268299,388,,,,,
268298,388,,,,,
268297,388,,,,,
268296,388,,,,,
268295,388,,,,,
268294,387,,,,,
268293,387,,,,,
268292,387,,,,,
268291,387,,,,,
268290,387,,,,,
268289,387,,,,,
268288,387,,,,,
268287,387,,,,,
268286,387,,,,,
268285,387,,,,,
268284,387,,,,,
268283,387,,,,,
268282,387,,,,,
268281,387,,,,,
268280,387,,,,,
268279,387,,,,,
268278,387,,,,,
268276,387,,,,,
268275,386,,,,,
268274,386,,,,,
268273,386,,,,,
268272,386,,,,,
268271,386,,,,,
268270,386,,,,,
268269,386,,,,,
268268,386,,,,,
268267,386,,,,,
268266,386,,,,,
268265,386,,,,,
268264,386,,,,,
268263,386,,,,,
268262,386,,,,,
268261,386,,,,,
268260,386,,,,,
268259,386,,,,,
268258,385,,,,,
268257,385,,,,,
268256,385,,,,,
268255,385,,,,,
268254,385,,,,,
268253,385,,,,,
268252,385,,,,,
268251,385,,,,,
268250,385,,,,,
268249,385,,,,,
268248,385,,,,,
268247,385,,,,,
268246,385,,,,,
268245,385,,,,,
268244,385,,,,,
268243,385,,,,,
268242,385,,,,,
268241,385,,,,,
268240,385,,,,,
268239,385,,,,,
268238,385,,,,,
268237,385,,,,,
268236,385,,,,,
268235,385,,,,,
268234,384,,,,,
268233,384,,,,,
268232,384,,,,,
268231,384,,,,,
268230,384,,,,,
268229,384,,,,,
268228,384,,,,,
268227,384,,,,,
268226,384,,,,,
268225,384,,,,,
268224,383,,,,,
268223,383,,,,,
268222,383,,,,,
268221,383,,,,,
268220,383,,,,,
268219,383,,,,,
268218,383,,,,,
268217,383,,,,,
268216,383,,,,,
268215,383,,,,,
268214,383,,,,,
268213,383,,,,,
268212,383,,,,,
268211,383,,,,,
268210,383,,,,,
268209,382,,,,,
268208,382,,,,,
268207,382,,,,,
268206,382,,,,,
268205,382,,,,,
268204,382,,,,,
268203,382,,,,,
268202,382,,,,,
268201,382,,,,,
268200,382,,,,,
268199,382,,,,,
268198,382,,,,,
268197,382,,,,,
268196,382,,,,,
268195,382,,,,,
268194,382,,,,,
268193,382,,,,,
268192,382,,,,,
268191,382,,,,,
268190,382,,,,,
268189,381,,,,,
268188,381,,,,,
268187,381,,,,,
268186,381,,,,,
268185,381,,,,,
268184,381,,,,,
268183,381,,,,,
268182,381,,,,,
268181,381,,,,,
268180,381,,,,,
268179,381,,,,,
268178,380,,,,,
268177,380,,,,,
268176,380,,,,,
268175,380,,,,,
268174,380,,,,,
268173,380,,,,,
268172,380,,,,,
268171,380,,,,,
268170,380,,,,,
268169,380,,,,,
268168,380,,,,,
268167,380,,,,,
268166,380,,,,,
268165,379,,,,,
268164,379,,,,,
268163,379,,,,,
268162,379,,,,,
268161,379,,,,,
268160,379,,,,,
268159,379,,,,,
268158,379,,,,,
268157,379,,,,,
268156,379,,,,,
268155,379,,,,,
268154,379,,,,,
268153,379,,,,,
268152,379,,,,,
268151,379,,,,,
268150,379,,,,,
268149,379,,,,,
268148,379,,,,,
268147,379,,,,,
268146,379,,,,,
268145,379,,,,,
268144,379,,,,,
268143,379,,,,,
268142,379,,,,,
268141,379,,,,,
268140,378,,,,,
268139,378,,,,,
268138,378,,,,,
268137,378,,,,,
268136,378,,,,,
268135,378,,,,,
268134,378,,,,,
268132,378,,,,,
268131,378,,,,,
268130,378,,,,,
268129,378,,,,,
268128,378,,,,,
268127,377,,,,,
268126,377,,,,,
268125,377,,,,,
268124,377,,,,,
268122,377,,,,,
268121,377,,,,,
268119,377,,,,,
268118,377,,,,,
268117,377,,,,,
268116,377,,,,,
268115,377,,,,,
268114,377,,,,,
268113,377,,,,,
268112,377,,,,,
268111,377,,,,,
268110,377,,,,,
268109,377,,,,,
268108,377,,,,,
268107,377,,,,,
268106,377,,,,,
268105,377,,,,,
268104,376,,,,,
268103,376,,,,,
268102,376,,,,,
268101,376,,,,,
268100,376,,,,,
268099,376,,,,,
268098,376,,,,,
268097,376,,,,,
268096,376,,,,,
268095,376,,,,,
268094,376,,,,,
268093,376,,,,,
268092,376,,,,,
268091,376,,,,,
268090,376,,,,,
268089,376,,,,,
268088,376,,,,,
268087,375,,,,,
268086,375,,,,,
268085,375,,,,,
268084,375,,,,,
268083,375,,,,,
268082,375,,,,,
268081,375,,,,,
268080,375,,,,,
268079,375,,,,,
268078,375,,,,,
268077,375,,,,,
268076,375,,,,,
268075,375,,,,,
268074,374,,,,,
268073,374,,,,,
268072,374,,,,,
268071,374,,,,,
268070,374,,,,,
268069,374,,,,,
268068,374,,,,,
268067,374,,,,,
268066,374,,,,,
268065,374,,,,,
268064,374,,,,,
268063,374,,,,,
268062,374,,,,,
268061,374,,,,,
268060,374,,,,,
268059,374,,,,,
268058,374,,,,,
268057,374,,,,,
268056,374,,,,,
268055,374,,,,,
268054,374,,,,,
268053,374,,,,,
268052,374,,,,,
268051,374,,,,,
268050,373,,,,,
268049,373,,,,,
268048,373,,,,,
268047,373,,,,,
