userid,avg
1892,3.567567568
1893,3.05952381
1894,4.2
1895,2.666666667
1896,3.25
1897,2.988372093
1898,5
1899,4.1
1900,3.583333333
1901,2.857142857
1902,3.734693878
1903,3.004366812
1904,3.8125
1905,4.016129032
1906,3.319672131
1907,3.227272727
1908,3
1909,4.06122449
1910,3.80952381
1911,3
1912,2.95
1913,4.5
1914,3.555555556
1915,4
1916,2.916666667
1917,4
1918,3.232394366
1919,2.333333333
1920,3.461538462
1921,4.357142857
1922,3.125
1923,3.325
1924,3.333333333
1925,4.065217391
1926,4.028846154
1927,2.5
1928,4.418604651
1929,3.461538462
1930,3.272727273
1931,3.5
1932,2.488217968
1933,4.152777778
1934,3.689473684
1935,3.107142857
1936,3.090909091
1937,3.25
1938,3.393939394
1939,3.625
1940,3.136363636
1941,4.211267606
1942,4.25
1943,3.413793103
1944,3.022727273
1945,3.731707317
1946,4.65
1947,4.057312253
1948,4.25
1949,2.6875
1950,3.5625
1951,4.875
1952,3.423076923
1953,3.443181818
1954,4.287878788
1955,3.907692308
1956,3.7
1957,3.5
1958,3.848837209
1959,2.75
1960,3.9375
1961,3.571428571
1962,3.944444444
1963,2.636363636
1964,3.3
1965,3.977272727
1966,3.763636364
1967,3.470588235
1968,3.733333333
1969,2.909090909
1970,3.833333333
1971,4.25
1972,3.833333333
1973,4.714285714
1974,3.551724138
1975,3.666666667
1976,4.32
1977,2.8125
1978,2.75
1979,4
1980,2.666666667
1981,2.714285714
1982,4.428571429
1983,3.770114943
1984,4.25
1985,3.736842105
1986,4.185185185
1987,2.6
1988,2.857142857
1989,2.8
1990,3.142857143
1991,3.572727273
1992,4.1
1993,3.058823529
1994,3.656716418
1995,3.636363636
1996,3.606060606
1997,3.608974359
1998,3.611111111
1999,5
2000,3.76744186
2001,3.479452055
2002,3.439393939
2003,3.661764706
2004,3.96875
2005,2.666666667
2006,2.333333333
2007,4
2008,3.484375
2009,3.833333333
2010,3.413793103
2011,3.5
2012,4.05
2013,4
2014,3.590909091
2015,3.045454545
2016,3.760638298
2017,2.941176471
2018,3.887096774
2019,4.545454545
2020,3.771428571
2021,3.306122449
2022,3.256603774
2023,2.142857143
2024,2.333333333
2025,3.673076923
2026,4.348484848
2027,2.333333333
2028,4.25
2029,4.452380952
2030,3.952631579
2031,4.5
2032,3.642857143
2033,5
2034,3.931034483
2035,3.606299213
2036,3.984848485
2037,3.25
2038,3.475
2039,2.333333333
2040,4
2041,4.25
2042,3.653846154
2043,3.466666667
2044,3.659574468
2045,3.75
2046,3.362745098
2047,4.5
2048,4.071428571
2049,4
2050,3.428571429
2051,4.056818182
2052,3.444444444
2053,3.375
2054,4
2055,4.5625
2056,1.388888889
2057,4.5
2058,4.25
2059,2.857142857
2060,2.788530466
2061,3.214285714
2062,3.25
2063,3.666666667
2064,3.885714286
2065,3.454545455
2066,4.395061728
2067,4
2068,3.368421053
2069,4.2
2070,5
2071,3.3
2072,3
2073,3.65
2074,4.041666667
2075,3.888888889
2076,1.25
2077,3.86627907
2078,4.3
2079,3.545454545
2080,3.654545455
2082,4
2083,5
2084,4.25
2085,3.837837838
2086,3.65
2087,3.913043478
2088,3.611111111
2089,4.418699187
2090,4.481481481
2091,3.738095238
2092,4.25
2093,3.611111111
2094,3.76
2095,3.366666667
2096,3.456521739
2097,3.5
2098,3.598039216
2099,2.666666667
2100,4.136363636
2101,4.75
2102,4.115384615
2103,3.965714286
2104,3
2105,3.333333333
2106,5
2107,2.75
2108,3.333333333
2109,4.5
2110,4.5
2111,3.5625
2112,4.409090909
2113,3.322580645
2114,4.218309859
2115,3.196078431
2116,4
2117,4.035714286
2118,2.428571429
2119,3.25
2120,3.862068966
2121,4.166666667
2123,4.285714286
2124,4.5
2125,3.95
2126,3.5
2127,3.933333333
2128,3.619047619
2129,3.333333333
2130,3.222222222
2131,3.941176471
2132,4.17
2133,3.311688312
2134,5
2135,4.096774194
2136,3.714285714
2137,4.833333333
2138,3.5
2139,3.362831858
2140,4.034482759
2141,3.379310345
2142,5
2143,3.625
2144,3.612970711
2145,3.727272727
2146,2.7
2148,4.157894737
2149,3.75
2150,4.5
2151,3.410377358
2152,3.333333333
2153,2.65
2154,3.208
2155,3.924242424
2156,3.5
2157,3.5
2158,4.055555556
2159,3.72972973
2160,4.222222222
2161,3.5
2162,4.287037037
2163,3.52173913
2164,4.653846154
2165,3.818181818
2166,3.333333333
2167,3.75
2168,4.142857143
2169,4.105263158
2170,4.136363636
2171,4.8
2172,4.458333333
2173,3.289156627
2174,2.88
2175,2.75
2176,4.285714286
2177,3.32
2178,3.728571429
2179,2.6
2180,2.818181818
2181,3.5
2182,4.5
2183,3.25
2184,3.189655172
2185,3.333333333
2186,4.085106383
2187,3.333333333
2188,3.6875
2189,2.986486486
2190,3.166666667
2191,2.590909091
2192,4.291666667
2193,4
2194,3.222222222
2195,3.666666667
2196,5
2197,4.178571429
2198,4
2199,4.035714286
2200,3.466666667
2201,3
2202,3.628318584
2203,3.452631579
2204,3.431506849
2206,3.125
2207,3.444444444
2208,3.192307692
2209,4.833333333
2210,4
2211,2.916666667
2212,3.772727273
2213,2.125
2214,4.333333333
2215,4.3
2216,3.8
2217,3.863636364
2218,3.453488372
2219,2.3
2220,3.447058824
2221,3.7
2222,2.066666667
2223,4.05
2224,4.153846154
2225,3.95
2226,3.436363636
2227,3.8
2228,3.75
2229,3.8
2230,3.4
2231,4.3625
2232,3.2
2233,3.727272727
2234,2.821428571
2235,3
2236,4.071428571
2237,3.472222222
2238,3.5
2239,4.52173913
2240,5
2241,3.142857143
2242,3.5
2243,3.5
2244,3.980392157
2245,3.818181818
2246,4.166666667
2247,2.285714286
2248,3.94047619
2249,3.631578947
2250,4.083333333
2251,4
2252,2.5
2253,3.5
2254,3.724137931
2255,2.75
2256,3.561538462
2257,3.428571429
2258,3.155172414
2259,2.8125
2260,3.337349398
2261,3.862068966
2262,2.545454545
2263,3.126213592
2264,3.833333333
2265,2.714285714
2266,4.666666667
2267,3.454545455
2268,3.820121951
2269,3.306451613
2270,4
2271,4.045454545
2272,4.333333333
2273,2.458333333
2274,3.4375
2276,4.25
2277,2
2278,3.617647059
2279,2.909090909
2280,3.722222222
2281,2.9375
2282,3.818181818
2283,3.944444444
2284,3.125
2285,3.2
2286,3.625
2287,3
2288,4.033898305
2289,4.15
2290,3.714285714
2291,3.721311475
2292,3.8
2293,3.441860465
2294,3.266666667
2295,4.1
2296,3.288888889
2297,4.125
2298,2.6
2299,3.666666667
2300,3.65
2301,3.714285714
2302,3.666666667
2303,3.545454545
2304,2.16
2305,3.347826087
2306,3
2307,3.625
2309,4.666666667
2310,3.607142857
2311,3.666666667
2312,5
2313,3.966587112
2314,3.842105263
2315,3.813953488
2316,3.928571429
2317,3.903846154
2318,3.2
2319,3.75
2320,4
2321,4.109756098
2322,4.071428571
2323,4.25
2324,4.375
2325,3.19047619
2326,3.4
2327,3.333333333
2328,3.075
2329,3.4
2330,4.058823529
2331,3.857142857
2332,3.75
2333,3.851851852
2334,3.384615385
2335,3.545454545
2336,3
2337,4.104938272
2338,3.636363636
2339,2.625
2340,3.205128205
2341,3.629032258
2342,5
2343,1
2344,3.217647059
2345,4.294117647
2346,3
2347,4.222222222
2348,3.75
2349,5
2350,4.05
2351,3.35
2352,3.3125
2353,3.944444444
2354,3.246268657
2355,3
2356,3.090909091
2357,3.555555556
2358,3.916666667
2359,4.38372093
2360,3.642857143
2361,3.0625
2362,3.689655172
2363,3.596774194
2364,3.732323232
2365,5
2366,3.445544554
2367,2.821428571
2368,3.5
2369,3.769230769
2370,2.75
2371,3.285714286
2372,2.632575758
2373,4
2374,3.285714286
2375,3.590909091
2376,3.358490566
2377,3.762295082
2378,2.735294118
2380,3.87254902
2381,3.51754386
2382,5
2383,3.431952663
2384,3.084269663
2385,4.552631579
2386,4.017241379
2387,3.125
2388,3.375
2389,4.071428571
2390,4.529411765
2391,3.5
2392,3.735849057
2393,3.824324324
2394,5
2395,3.185185185
2396,3.3125
2397,3.833333333
2398,4.722222222
2399,3.875
2400,3.333333333
2401,3.391304348
2402,3
2403,3.981818182
2404,3.916666667
2405,3.493506494
2406,3.710059172
2407,4.388392857
2408,3.333333333
2409,3.48
2410,3.397590361
2411,4.133333333
2412,4.55
2413,3.916666667
2414,3.819148936
2415,3.142857143
2416,4
2417,3
2418,3.375
2419,3.125
2421,3.895238095
2422,4.14516129
2423,2.974358974
2424,3.5
2425,3.367647059
2426,4.041666667
2427,3.833333333
2428,3.489361702
2429,5
2430,3.2
2431,4.222222222
2432,3.25
2433,3.833333333
2434,4.5
2435,4.5
2436,3.6
2437,3.476190476
2438,3.842105263
2439,4.102040816
2440,4.625
2441,1.7
2442,4.235294118
2443,3.739130435
2444,3.8
2445,3
2446,3.636363636
2447,3.70411985
2448,3.558139535
2449,3.525
2450,3.928571429
2451,3.598039216
2452,3.372881356
2453,2.581395349
2454,2.583333333
2455,2.880952381
2456,3.871875
2457,2.402439024
2458,2.818181818
2459,3.291666667
2460,5
2461,3.62
2462,3.6
2463,2.985074627
2464,2.5
2465,3.904761905
2466,3.3125
2467,4.06875
2468,2.232142857
2469,3.05
2470,3.333333333
2471,3.833333333
2472,4.235294118
2473,3.214285714
2474,3.083333333
2475,3.671717172
2476,2.843023256
2477,3.507490637
2478,3.472972973
2479,4
2480,3.4
2481,4
2482,4.25
2483,3.666666667
2484,2.983333333
2485,3.576271186
2486,1.5
2487,3.211538462
2488,3.441176471
2489,2.866366366
2490,3.626702997
2491,3.220496894
2492,2.2
2493,3.8
2494,3.954545455
2495,3.957142857
2496,3.515151515
2497,3.168
2498,4
2499,3.375
2500,4.425
2501,3.7
2502,3.142857143
2503,3.666666667
2504,3.527472527
2505,4.25
2506,4.533864542
2507,3.315789474
2508,2
2509,3.231343284
2510,3.692307692
2511,4
2512,3.666666667
2513,4.242857143
2514,4
2515,3.263157895
2516,3.666666667
2517,4.231884058
2518,3.428571429
2519,3.476190476
2520,4.045966229
2521,4
2522,3.5
2523,3.799242424
2524,3.714285714
2525,3
2526,3.11682243
2527,3.139004149
2528,3.785714286
2529,4.25
2530,3.383928571
2531,3.330143541
2533,1.625
2534,3.714285714
2535,3.564102564
2536,3.714285714
2537,3.026845638
2538,3
2539,2.846153846
2540,3.888888889
2541,4.026315789
2542,3.583333333
2543,3.083333333
2544,3.083333333
2545,3.333333333
2546,3.25
2547,3.396630934
2548,2.363636364
2549,2.5
2550,3.6
2551,3.428571429
2552,3.439814815
2553,3.205882353
2554,1.702479339
2555,3.283171521
2556,3.7
2557,3.627118644
2558,3.289655172
2559,3
2560,4
2561,3.833333333
2562,3.4
2563,3.214285714
2564,2.25
2565,3.98427673
2566,3.698717949
2567,4.153846154
2568,3.857142857
2569,4.5
2570,3.931818182
2571,3.035714286
2572,4.538461538
2573,2.5
2574,3.235294118
2575,3.913043478
2576,3.55
2577,3.517857143
2578,2.333333333
2579,3.8
2580,3.857142857
2581,4.007518797
2582,3.5
2583,4.214285714
2584,3.8
2585,3.142857143
2586,5
2587,2.25
2588,3.476851852
2589,3
2590,4.25
2591,3.333333333
2592,3.375
2593,3.5
2594,3.6
2595,3.833333333
2596,4.5
2597,4
2598,3.41509434
2599,3.821428571
2600,3.636363636
2601,3.914893617
2603,3.615384615
2604,3
2605,3.642857143
2606,3
2607,3.944444444
2608,3
2609,3.782222222
2610,4.454545455
2611,4.5
2612,2.3
2613,3.333333333
2614,4.75
2615,3.5
2616,3.222222222
2617,3.267605634
2618,4.428571429
2619,3.833333333
2620,2.2
2621,4.12244898
2622,3.125
2623,4.233870968
2624,3.666666667
2626,3.962962963
2627,3.172839506
2628,2.666666667
2629,3.551020408
2630,4.081818182
2631,4.090909091
2632,4.076923077
2633,3.696428571
2634,3.333333333
2635,4.722222222
2636,5
2637,4.189655172
2638,4.47826087
2639,3.501094092
2640,4
2641,3.3
2642,3
2643,3.4
2644,3.823529412
2645,3.444444444
2646,3.045454545
2647,5
2648,3.5
2649,2.97
2650,3.154545455
2651,2.357142857
2652,3.933823529
2653,3
2654,3.5
2655,4.794117647
2656,3.632022472
2657,5
2658,3.913043478
2659,3.952830189
2660,3.552023121
2661,3.736111111
2662,4
2663,4.5
2664,2.836206897
2665,3.136363636
2666,3.7
2667,3.586956522
2668,3.506666667
2669,4.220430108
2670,4.25
2671,1.055555556
2672,4.142857143
2673,3.528301887
2675,3.53030303
2676,3.3
2677,4.032258065
2678,3.3
2679,2.9
2680,2.977900552
2681,3.476190476
2682,3.857142857
2683,3.210526316
2684,3.777777778
2685,4.1
2686,3.875
2687,4.555555556
2688,4.9
2689,3.333333333
2690,3.8875
2691,4.125
2692,1
2693,3.75
2694,4.083333333
2695,4.090909091
2696,3.25
2697,2.423076923
2698,3.391304348
2699,4.214285714
2700,3.428571429
2701,3.88
2702,3.833333333
2703,3.25
2704,3.5
2705,3.861538462
2706,4.428571429
2707,3.3125
2708,3.234042553
2709,4
2710,2
2711,3.377777778
2712,4.0625
2713,4.25
2714,3.083333333
2715,3.605263158
2716,2.333333333
2717,3
2718,3.722222222
2719,4.638888889
2720,4
2721,2.5
2722,3.272727273
2723,3.588235294
2724,4.423076923
2725,3.689189189
2726,3.857142857
2727,3.590909091
2728,3.611111111
2729,3.666666667
2730,3.6
2731,4.3125
2732,2.3
2733,3.914634146
2734,3.5
2735,3.625
2736,3.3
2737,1.8
2738,3.382352941
2739,3.951428571
2740,3.088888889
2741,5
2742,3.777777778
2743,3.926605505
2744,3.5
2746,3.6
2747,3.5
2748,3.0625
2749,2.943396226
2750,4.107142857
2751,3.791666667
2752,4
2753,3.875
2754,4.833333333
2755,3.807692308
2756,4.428571429
2757,2.90625
2758,2.8
2759,3.973684211
2760,3.522727273
2761,3.342105263
2762,3.375
2763,3.457627119
2764,3.25
2765,4.857142857
2766,5
2767,4.375
2768,3.580645161
2769,3.466666667
2770,2.5
2771,3.5
2772,2.6
2773,3.619047619
2774,3.45
2775,3.416666667
2776,3.4
2777,3.5
2778,3.416666667
2779,3.1
2780,3.903846154
2781,4.181818182
2782,3.75
2783,3.745454545
2784,4.176470588
2785,3.744680851
2786,3.518867925
2787,2.891791045
2788,2
2789,3.714285714
2790,3.142857143
2791,3.846153846
2792,4.049382716
2793,2
2794,2.875
2795,4.037037037
2796,3.958333333
2797,3.944444444
2798,3.621621622
2799,3.333333333
2800,2.6
2801,3.798507463
2802,3.636363636
2803,3.6
2804,4.073529412
2805,3.123076923
2806,3.754098361
2807,3.4
2808,3.166666667
2809,4
2810,4.5
2811,4.272727273
2812,4.5
2813,3.861111111
2814,2.1875
2815,2
2816,4.023255814
2817,2.875
2818,4
2819,3.09375
2820,2.3
2821,4
2822,3.645454545
2824,3.55
2825,3.666666667
2826,4.5
2827,4.195652174
2828,2.833333333
2829,3.705479452
2830,4.007352941
2831,3.182539683
2832,3.6375
2833,3.65
2834,5
2835,2.755555556
2836,3.75
2837,3
2839,3.124113475
2840,4.142857143
2841,4
2842,3.444444444
2843,2.630434783
2844,3.3
2845,3.523809524
2846,4.322580645
2847,2.997641509
2848,3.715517241
2849,2.5
2850,3.111111111
2851,3.5
2852,3.333333333
2853,3.607142857
2854,3.478723404
2855,4.131067961
2856,3.2
2857,4.333333333
2858,4.481481481
2859,4.333333333
2860,3.604166667
2861,5
2862,2.954545455
2863,3.382352941
2864,3.75
2865,3.857142857
2866,3.611111111
2867,3.9
2868,4.05
2869,2.375
2870,4.083333333
2871,3.463414634
2872,3.25
2873,4.083333333
2874,3
2876,3.205128205
2877,2.545454545
2878,3.547770701
2879,3.875
2880,3.333333333
2881,3
2882,3.808510638
2883,2.4
2884,4.05
2885,3.609683794
2886,3.076923077
2887,3.666666667
2888,3.125
2889,3.47826087
2890,3.79787234
2892,3.75
2893,3.282051282
2894,3.75
2895,4.119047619
2896,4.170731707
2897,3.139534884
2898,2.166666667
2899,4.4
2900,1.875
2901,3.316742081
2902,3.55
2903,3.5
2904,3.350877193
2905,4.074074074
2906,3.675257732
2907,3.5
2908,3.0625
2909,3.666666667
2910,3.898305085
2911,4.386363636
2912,3.5
2913,2.5
2914,3.763157895
2915,3.863636364
2916,4.038461538
2917,3.714285714
2918,2.2
2919,3.96875
2920,2
2921,3.272727273
2922,3
2923,3.423076923
2924,3.611428571
2925,3.166666667
2926,4.142857143
2927,0.5
2928,3.52173913
2929,4.0078125
2930,3.540229885
2931,3.766666667
2932,3.1
2933,4.134615385
2934,3.125
2935,4.333333333
2936,3.6875
2937,3
2938,3.636363636
2939,4.214285714
2940,3.614457831
2941,4
2942,2.4
2943,3.896551724
2944,3.818181818
2945,3.1875
2946,3.966101695
2947,4.217391304
2948,3.583333333
2949,4
2950,4
2951,4.5
2952,3.3
2953,3.75
2954,4.090909091
2955,4.076923077
2956,3.631578947
2957,2.6
2958,3.738095238
2959,4.605263158
2960,4.5
2961,3.318181818
2962,3.333333333
2963,3.22
2964,3.857142857
2965,3.94
2966,4.588235294
2967,3.233870968
2968,3.714285714
2969,5
2970,3.3828125
2971,3.75
2972,4.25
2973,3.904761905
2974,3.673529412
2975,3.327302632
2976,3.565217391
2977,3.333333333
2978,5
2979,4.25
2980,3.5
2981,3.396166134
2982,3.052631579
2983,3.415662651
2984,3.615384615
2985,3.41025641
2986,2.428571429
2987,3.85
2988,3.5
2989,3.65
2990,3.538461538
2991,3.2
2992,3.909090909
2993,3.05
2994,3.766666667
2995,4.098130841
2996,3
2997,4.291666667
2998,3.158634538
2999,3.72972973
3000,2.666666667
3001,2.1
3002,3
3003,3.761904762
3004,4.0625
3005,4
3006,1.571428571
3007,3.760869565
3008,3.6
3009,3.739130435
3010,3.7
3011,3.004950495
3012,4
3013,4.666666667
3014,3.266666667
3015,3.285714286
3016,3.25
3017,4.090909091
3018,3.796875
3019,3.688679245
3020,3.857142857
3021,4.366666667
3022,3.625
3023,3.892857143
3024,3.5
3025,3.933333333
3026,3.071428571
3027,4.8
3028,3.855263158
3029,3.805555556
3030,3.052380952
3031,5
3032,4.2
3033,3.357142857
3035,5
3036,4.75
3037,1.666666667
3038,4.625
3039,3.578947368
3040,3.625
3041,4.589285714
3042,3
3043,3.698412698
3044,4.25
3045,4.071428571
3046,1.6875
3047,3.5
3048,3.768211921
3049,3.711538462
3050,4.458333333
3051,4.255813953
3052,3.888888889
3053,4.833333333
3054,3.323113208
3055,4.472222222
3056,3.857142857
3057,3.5
3058,4
3059,4.333333333
3060,3.5
3061,3.56122449
3062,3.888888889
3063,3
3064,4.145833333
3065,3.666666667
3066,3.681818182
3067,4.5
3068,0.5
3069,3.555555556
3070,4
3071,3.653846154
3072,3.431818182
3073,2.7
3075,3.283018868
3076,3.775
3077,3.130434783
3078,3.3
3079,3.5
3080,3.022222222
3081,4
3082,3.04
3083,3.5
3084,3.059322034
3085,3
3086,3.458333333
3087,4.479166667
3088,3.294117647
3089,3.193548387
3090,3.615384615
3091,2.923076923
3092,4.111111111
3093,4.3
3094,3.346153846
3095,3.666666667
3096,3.5
3097,3.6
3098,4
3099,3.340909091
3100,3.043478261
3101,3.8
3102,3.363636364
3103,3.35
3104,3.5
3105,3.125
3106,3.785714286
3107,3.5
3108,3.208333333
3109,3.887700535
3110,3
3111,3.841772152
3112,3.466666667
3113,2.166666667
3114,3.2
3115,3.5
3116,3.287096774
3117,3
3118,4.5
3119,3.871621622
3120,3.950819672
3121,4.733333333
3122,4.235294118
3123,3.6
3124,3.857142857
3125,3.916083916
3126,5
3127,3.982758621
3128,4.5
3129,2.166666667
3130,4.260869565
3131,3
3132,3.696428571
3133,3.85
3134,3.592592593
3135,3.9
3136,3.235294118
3137,3.537037037
3138,3
3139,3
3140,3.42278481
3141,4.041666667
3142,3.826086957
3143,4
3144,3.492537313
3145,3.25
3146,4.416666667
3147,4.0625
3148,3.665413534
3149,3.111111111
3150,3.388888889
3151,3.483870968
3152,3.559322034
3153,3.310810811
3154,3.598484848
3156,3.333333333
3157,3.136363636
3158,2.742424242
3159,3.75
3160,4.333333333
3161,3.306451613
3162,3.47826087
3163,3.323232323
3164,2.944444444
3165,3.166666667
3166,3.782258065
3167,3.540983607
3168,3.75
3169,1.5
3170,3.857142857
3171,1.25
3172,3.6
3173,3.2
3174,3.625
3175,4.25
3176,3.877840909
3177,3.869127517
3178,4.538461538
3179,4.515873016
3180,3.67032967
3181,1.8125
3182,3.826086957
3183,3.47826087
3184,4.333333333
3185,3.3125
3186,4.038461538
3187,5
3188,2.833333333
3189,3.397260274
3190,3.875
3191,3.375
3192,5
3193,2.833333333
3194,3.5
3195,3.375
3196,4.298913043
3197,3.5
3198,3.709302326
3199,3.8
3200,3.779069767
3201,4.183673469
3202,2.75
3203,3.760869565
3204,3.193548387
3205,3.431034483
3206,3.368421053
3207,4.25
3208,3.625
3209,3.742857143
3210,3.3875
3211,3.78125
3212,2.5
3213,3.773809524
3214,3.5
3215,4
3217,4.075
3218,4.181818182
3219,3.069444444
3220,3.6875
3221,3.258333333
3222,3.20802005
3223,2.333333333
3224,4.214285714
3225,3.1
3226,2.843971631
3227,3
3228,3.764705882
3229,4.193548387
3230,0.875
3231,3.15
3232,3.352941176
3233,4.416666667
3234,4.5
3235,3.55
3236,3.268041237
3237,3.916666667
3238,3.9
3239,3.214285714
3240,3.69047619
3241,4.25
3242,3.230769231
3243,4.577777778
3244,3.341269841
3245,2.235294118
3246,4.333333333
3247,3.944444444
3248,4.5
3249,3.398601399
3250,3
3251,2.878787879
3252,4.104651163
3253,2.714285714
3254,3.335526316
3255,4
3256,3.363636364
3257,4.382352941
3258,4.0625
3259,4.230769231
3260,0.5
3261,3.7
3262,4.066666667
3263,3.875
3264,4.428571429
3265,3.818181818
3266,3.461111111
3267,3.5
3268,3.428571429
3269,3.111111111
3270,4.125
3271,4
3272,4.25
3273,3.862068966
3274,3.461538462
3275,4.125
3276,5
3277,3.8125
3278,3.367647059
3279,3.25
3280,3.558823529
3281,3.628205128
3282,3.677419355
3283,4.037037037
3284,5
3285,4.111111111
3286,4.182857143
3287,3
3288,3.786516854
3289,2.75
3290,4.3
3291,4.107142857
3292,3.650485437
3293,3.171428571
3294,3.857142857
3295,3.625
3296,2.388888889
3297,3.25
3298,5
3299,4.294117647
3300,3.95
3301,4.346153846
3302,3.671052632
3303,5
3304,4.1
3305,4.052631579
3306,3.416666667
3307,2
3309,3.744
3310,3.210526316
3311,3.448979592
3312,3.083333333
3313,4.333333333
3314,3.695945946
3315,2.75
3316,3.564393939
3317,3.638888889
3318,3.75
3319,4.02
3320,3.571428571
3321,2.5
3322,4.4
3323,3.285714286
3324,3.90625
3325,4.03164557
3326,2.375
3327,4.18
3328,4
3329,4.034482759
3330,3.8125
3331,3.090909091
3332,3.25
3333,4.538461538
3334,3.8
3335,4
3336,3.958333333
3337,4
3338,3.38410596
3339,3.950892857
3340,3.285714286
3341,3.779220779
3342,2.111111111
3343,4
3344,4.052631579
3345,2.961538462
3346,5
3347,3.537848606
3348,3.642857143
3349,3.682926829
3350,3
3351,3.625
3352,3.585
